AssessmentResultDescriptiveFeedbackDateTime;AssessmentResultScoreStandardError;DateCreated;DateUpdated;DescriptiveFeedback;DescriptiveFeedbackSource;DiagnosticStatement;DiagnosticStatementSource;IncludedInAypCalculation;InstructionalRecommendation;NumberOfResponses;PreliminaryIndicator;RecordEndDateTime;RecordStartDateTime;RefAssessmentPretestOutcomeId;RefAssessmentResultDataTypeId;RefAssessmentResultScoreTypeId;RefELOutcomeMeasurementLevelId;RefOutcomeTimePointId;RefScoreMetricTypeId;ScoreValue;AssessmentRegistrationId;AssessmentResultId;AssessmentSubtestId
;;;;;;;;;;;;;;;;;;;1;5,5;186545851019;363;34910704585
;;;;;;;;;;;;;;;;;;;1;6,0;186645851019;364;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;186745851019;365;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;186845851019;366;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;186945851019;367;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;187045851019;368;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;187145851019;369;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;187245851019;370;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;187445851019;371;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;187745851019;372;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;187845851019;373;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;188145851019;374;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;188345851019;375;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;188445851019;376;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;188545851019;377;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;188645851019;378;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;188745851019;379;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;188845851019;380;34910704585
;;;;;;;;;;;;;;;;;;;1;6,0;188945851019;381;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;189045851019;382;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;189145851019;383;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;189345851019;384;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;189645851019;385;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;189745851019;386;34910704585
;;;;;;;;;;;;;;;;;;;1;6,0;189845851019;387;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;190245851019;388;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;190945851019;389;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;191045851019;390;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;191245851019;391;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;192845851019;392;34910704585
;;;;;;;;;;;;;;;;;;;1;6,0;194845851019;393;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;196245851019;394;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;196345851019;395;34910704585
;;;;;;;;;;;;;;;;;;;1;6,0;196945851019;396;34910704585
;;;;;;;;;;;;;;;;;;;1;5,0;198245851019;397;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;198845851019;398;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;203345851019;399;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;203745851019;400;34910704585
;;;;;;;;;;;;;;;;;;;1;5,0;203845851019;401;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;205345851019;402;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;205545851019;403;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;205945851019;404;34910704585
;;;;;;;;;;;;;;;;;;;1;6,0;206045851019;405;34910704585
;;;;;;;;;;;;;;;;;;;1;7,0;207845851019;406;34910704585
;;;;;;;;;;;;;;;;;;;1;4,0;186551621019;407;34910705162
;;;;;;;;;;;;;;;;;;;1;6,4;186651621019;408;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;186751621019;409;34910705162
;;;;;;;;;;;;;;;;;;;1;6,4;186851621019;410;34910705162
;;;;;;;;;;;;;;;;;;;1;6,4;186951621019;411;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;187051621019;412;34910705162
;;;;;;;;;;;;;;;;;;;1;5,8;187151621019;413;34910705162
;;;;;;;;;;;;;;;;;;;1;6,3;187251621019;414;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;187451621019;415;34910705162
;;;;;;;;;;;;;;;;;;;1;6,3;187751621019;416;34910705162
;;;;;;;;;;;;;;;;;;;1;5,8;187851621019;417;34910705162
;;;;;;;;;;;;;;;;;;;1;6,4;188151621019;418;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;188351621019;419;34910705162
;;;;;;;;;;;;;;;;;;;1;5,8;188451621019;420;34910705162
;;;;;;;;;;;;;;;;;;;1;4,0;188551621019;421;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;188651621019;422;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;188751621019;423;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;188851621019;424;34910705162
;;;;;;;;;;;;;;;;;;;1;4,0;188951621019;425;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;189051621019;426;34910705162
;;;;;;;;;;;;;;;;;;;1;6,3;189151621019;427;34910705162
;;;;;;;;;;;;;;;;;;;1;6,3;189351621019;428;34910705162
;;;;;;;;;;;;;;;;;;;1;6,3;189651621019;429;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;189751621019;430;34910705162
;;;;;;;;;;;;;;;;;;;1;6,4;189851621019;431;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;190251621019;432;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;190951621019;433;34910705162
;;;;;;;;;;;;;;;;;;;1;6,0;191051621019;434;34910705162
;;;;;;;;;;;;;;;;;;;1;5,5;191251621019;435;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;192851621019;436;34910705162
;;;;;;;;;;;;;;;;;;;1;6,3;194851621019;437;34910705162
;;;;;;;;;;;;;;;;;;;1;6,0;196251621019;438;34910705162
;;;;;;;;;;;;;;;;;;;1;6,4;196351621019;439;34910705162
;;;;;;;;;;;;;;;;;;;1;5,5;196951621019;440;34910705162
;;;;;;;;;;;;;;;;;;;1;6,3;198251621019;441;34910705162
;;;;;;;;;;;;;;;;;;;1;6,4;198851621019;442;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;203351621019;443;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;203751621019;444;34910705162
;;;;;;;;;;;;;;;;;;;1;4,0;203851621019;445;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;205351621019;446;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;205551621019;447;34910705162
;;;;;;;;;;;;;;;;;;;1;7,0;205951621019;448;34910705162
;;;;;;;;;;;;;;;;;;;1;3,5;206051621019;449;34910705162
;;;;;;;;;;;;;;;;;;;1;6,0;206751621019;450;34910705162
;;;;;;;;;;;;;;;;;;;1;6,0;207851621019;451;34910705162
;;;;;;;;;;;;;;;;;;;1;6,6;250851621019;452;34910705162
;;;;;;;;;;;;;;;;;;;1;4,5;186551631019;453;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;186651631019;454;34910705163
;;;;;;;;;;;;;;;;;;;1;6,0;186751631019;455;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;186851631019;456;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;186951631019;457;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;187051631019;458;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;187151631019;459;34910705163
;;;;;;;;;;;;;;;;;;;1;6,0;187251631019;460;34910705163
;;;;;;;;;;;;;;;;;;;1;6,0;187751631019;461;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;187851631019;462;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;188151631019;463;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;188351631019;464;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;188451631019;465;34910705163
;;;;;;;;;;;;;;;;;;;1;5,5;188551631019;466;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;188651631019;467;34910705163
;;;;;;;;;;;;;;;;;;;1;5,0;188751631019;468;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;188851631019;469;34910705163
;;;;;;;;;;;;;;;;;;;1;6,0;188951631019;470;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;189051631019;471;34910705163
;;;;;;;;;;;;;;;;;;;1;6,0;189151631019;472;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;189351631019;473;34910705163
;;;;;;;;;;;;;;;;;;;1;5,0;189651631019;474;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;189751631019;475;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;189851631019;476;34910705163
;;;;;;;;;;;;;;;;;;;1;5,0;190251631019;477;34910705163
;;;;;;;;;;;;;;;;;;;1;5,0;190951631019;478;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;191051631019;479;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;191251631019;480;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;192851631019;481;34910705163
;;;;;;;;;;;;;;;;;;;1;4,5;194851631019;482;34910705163
;;;;;;;;;;;;;;;;;;;1;6,0;196251631019;483;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;196351631019;484;34910705163
;;;;;;;;;;;;;;;;;;;1;5,0;196951631019;485;34910705163
;;;;;;;;;;;;;;;;;;;1;6,0;198251631019;486;34910705163
;;;;;;;;;;;;;;;;;;;1;6,5;198851631019;487;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;203351631019;488;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;203751631019;489;34910705163
;;;;;;;;;;;;;;;;;;;1;6,0;203851631019;490;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;205351631019;491;34910705163
;;;;;;;;;;;;;;;;;;;1;4,5;205551631019;492;34910705163
;;;;;;;;;;;;;;;;;;;1;7,0;205951631019;493;34910705163
;;;;;;;;;;;;;;;;;;;1;5,5;206051631019;494;34910705163
;;;;;;;;;;;;;;;;;;;1;4,8;206751631019;495;34910705163
;;;;;;;;;;;;;;;;;;;1;4,5;207851631019;496;34910705163
;;;;;;;;;;;;;;;;;;;1;4,2;186551641019;497;34910705164
;;;;;;;;;;;;;;;;;;;1;6,4;186651641019;498;34910705164
;;;;;;;;;;;;;;;;;;;1;6,5;186751641019;499;34910705164
;;;;;;;;;;;;;;;;;;;1;6,7;186851641019;500;34910705164
;;;;;;;;;;;;;;;;;;;1;6,4;186951641019;501;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;187051641019;502;34910705164
;;;;;;;;;;;;;;;;;;;1;6,4;187151641019;503;34910705164
;;;;;;;;;;;;;;;;;;;1;6,1;187251641019;504;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;187451641019;505;34910705164
;;;;;;;;;;;;;;;;;;;1;6,1;187751641019;506;34910705164
;;;;;;;;;;;;;;;;;;;1;6,1;187851641019;507;34910705164
;;;;;;;;;;;;;;;;;;;1;6,7;188151641019;508;34910705164
;;;;;;;;;;;;;;;;;;;1;6,7;188351641019;509;34910705164
;;;;;;;;;;;;;;;;;;;1;6,4;188451641019;510;34910705164
;;;;;;;;;;;;;;;;;;;1;4,7;188551641019;511;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;188651641019;512;34910705164
;;;;;;;;;;;;;;;;;;;1;6,0;188751641019;513;34910705164
;;;;;;;;;;;;;;;;;;;1;6,7;188851641019;514;34910705164
;;;;;;;;;;;;;;;;;;;1;5,0;188951641019;515;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;189051641019;516;34910705164
;;;;;;;;;;;;;;;;;;;1;6,1;189151641019;517;34910705164
;;;;;;;;;;;;;;;;;;;1;6,6;189351641019;518;34910705164
;;;;;;;;;;;;;;;;;;;1;5,6;189651641019;519;34910705164
;;;;;;;;;;;;;;;;;;;1;6,7;189751641019;520;34910705164
;;;;;;;;;;;;;;;;;;;1;6,4;189851641019;521;34910705164
;;;;;;;;;;;;;;;;;;;1;6,0;190251641019;522;34910705164
;;;;;;;;;;;;;;;;;;;1;6,0;190951641019;523;34910705164
;;;;;;;;;;;;;;;;;;;1;6,5;191051641019;524;34910705164
;;;;;;;;;;;;;;;;;;;1;6,0;191251641019;525;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;192851641019;526;34910705164
;;;;;;;;;;;;;;;;;;;1;5,4;194851641019;527;34910705164
;;;;;;;;;;;;;;;;;;;1;6,0;196251641019;528;34910705164
;;;;;;;;;;;;;;;;;;;1;6,7;196351641019;529;34910705164
;;;;;;;;;;;;;;;;;;;1;5,2;196951641019;530;34910705164
;;;;;;;;;;;;;;;;;;;1;6,1;198251641019;531;34910705164
;;;;;;;;;;;;;;;;;;;1;6,4;198851641019;532;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;203351641019;533;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;203751641019;534;34910705164
;;;;;;;;;;;;;;;;;;;1;5,0;203851641019;535;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;205351641019;536;34910705164
;;;;;;;;;;;;;;;;;;;1;5,7;205551641019;537;34910705164
;;;;;;;;;;;;;;;;;;;1;7,0;205951641019;538;34910705164
;;;;;;;;;;;;;;;;;;;1;4,5;206051641019;539;34910705164
;;;;;;;;;;;;;;;;;;;1;5,4;206751641019;540;34910705164
;;;;;;;;;;;;;;;;;;;1;5,2;207851641019;541;34910705164
;;;;;;;;;;;;;;;;;;;1;6,6;250851641019;542;34910705164
;;;;;;;;;;;;;;;;;;;1;3,8;186551651019;543;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;186651651019;544;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;186751651019;545;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;186851651019;546;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;186951651019;547;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;187051651019;548;34910705165
;;;;;;;;;;;;;;;;;;;1;3,6;187151651019;549;34910705165
;;;;;;;;;;;;;;;;;;;1;4,3;187251651019;550;34910705165
;;;;;;;;;;;;;;;;;;;1;4,0;187751651019;551;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;187851651019;552;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;188151651019;553;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;188351651019;554;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;188451651019;555;34910705165
;;;;;;;;;;;;;;;;;;;1;5,0;188551651019;556;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;188651651019;557;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;188751651019;558;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;188851651019;559;34910705165
;;;;;;;;;;;;;;;;;;;1;2,2;188951651019;560;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;189051651019;561;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;189151651019;562;34910705165
;;;;;;;;;;;;;;;;;;;1;4,8;189351651019;563;34910705165
;;;;;;;;;;;;;;;;;;;1;5,8;189651651019;564;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;189751651019;565;34910705165
;;;;;;;;;;;;;;;;;;;1;4,8;189851651019;566;34910705165
;;;;;;;;;;;;;;;;;;;1;4,6;190251651019;567;34910705165
;;;;;;;;;;;;;;;;;;;1;2,5;190951651019;568;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;191051651019;569;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;191251651019;570;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;192851651019;571;34910705165
;;;;;;;;;;;;;;;;;;;1;2,9;194851651019;572;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;196251651019;573;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;196351651019;574;34910705165
;;;;;;;;;;;;;;;;;;;1;3,6;196951651019;575;34910705165
;;;;;;;;;;;;;;;;;;;1;3,1;198251651019;576;34910705165
;;;;;;;;;;;;;;;;;;;1;3,5;198851651019;577;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;203351651019;578;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;203751651019;579;34910705165
;;;;;;;;;;;;;;;;;;;1;3,6;203851651019;580;34910705165
;;;;;;;;;;;;;;;;;;;1;5,3;205351651019;581;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;205551651019;582;34910705165
;;;;;;;;;;;;;;;;;;;1;7,0;205951651019;583;34910705165
;;;;;;;;;;;;;;;;;;;1;3,5;206051651019;584;34910705165
;;;;;;;;;;;;;;;;;;;1;4,4;206751651019;585;34910705165
;;;;;;;;;;;;;;;;;;;1;3,7;207851651019;586;34910705165
;;;;;;;;;;;;;;;;;;;1;2,2;186551661019;587;34910705166
;;;;;;;;;;;;;;;;;;;1;4,7;186651661019;588;34910705166
;;;;;;;;;;;;;;;;;;;1;5,9;186751661019;589;34910705166
;;;;;;;;;;;;;;;;;;;1;6,6;186851661019;590;34910705166
;;;;;;;;;;;;;;;;;;;1;6,4;186951661019;591;34910705166
;;;;;;;;;;;;;;;;;;;1;7,0;187051661019;592;34910705166
;;;;;;;;;;;;;;;;;;;1;3,1;187151661019;593;34910705166
;;;;;;;;;;;;;;;;;;;1;3,2;187251661019;594;34910705166
;;;;;;;;;;;;;;;;;;;1;3,9;187751661019;595;34910705166
;;;;;;;;;;;;;;;;;;;1;6,3;187851661019;596;34910705166
;;;;;;;;;;;;;;;;;;;1;3,9;188151661019;597;34910705166
;;;;;;;;;;;;;;;;;;;1;4,5;188351661019;598;34910705166
;;;;;;;;;;;;;;;;;;;1;5,9;188451661019;599;34910705166
;;;;;;;;;;;;;;;;;;;1;3,6;188551661019;600;34910705166
;;;;;;;;;;;;;;;;;;;1;5,8;188651661019;601;34910705166
;;;;;;;;;;;;;;;;;;;1;6,6;188751661019;602;34910705166
;;;;;;;;;;;;;;;;;;;1;5,6;188851661019;603;34910705166
;;;;;;;;;;;;;;;;;;;1;2,3;188951661019;604;34910705166
;;;;;;;;;;;;;;;;;;;1;6,3;189051661019;605;34910705166
;;;;;;;;;;;;;;;;;;;1;5,3;189151661019;606;34910705166
;;;;;;;;;;;;;;;;;;;1;4,1;189351661019;607;34910705166
;;;;;;;;;;;;;;;;;;;1;4,2;189651661019;608;34910705166
;;;;;;;;;;;;;;;;;;;1;4,2;189751661019;609;34910705166
;;;;;;;;;;;;;;;;;;;1;6,1;189851661019;610;34910705166
;;;;;;;;;;;;;;;;;;;1;4,3;190251661019;611;34910705166
;;;;;;;;;;;;;;;;;;;1;3,2;190951661019;612;34910705166
;;;;;;;;;;;;;;;;;;;1;5,3;191051661019;613;34910705166
;;;;;;;;;;;;;;;;;;;1;3,5;191251661019;614;34910705166
;;;;;;;;;;;;;;;;;;;1;6,6;192851661019;615;34910705166
;;;;;;;;;;;;;;;;;;;1;4,1;194851661019;616;34910705166
;;;;;;;;;;;;;;;;;;;1;4,5;196251661019;617;34910705166
;;;;;;;;;;;;;;;;;;;1;5,8;196351661019;618;34910705166
;;;;;;;;;;;;;;;;;;;1;2,8;196951661019;619;34910705166
;;;;;;;;;;;;;;;;;;;1;5,3;198251661019;620;34910705166
;;;;;;;;;;;;;;;;;;;1;5,0;198851661019;621;34910705166
;;;;;;;;;;;;;;;;;;;1;6,1;203351661019;622;34910705166
;;;;;;;;;;;;;;;;;;;1;6,1;203751661019;623;34910705166
;;;;;;;;;;;;;;;;;;;1;3,3;203851661019;624;34910705166
;;;;;;;;;;;;;;;;;;;1;4,0;205351661019;625;34910705166
;;;;;;;;;;;;;;;;;;;1;5,7;205551661019;626;34910705166
;;;;;;;;;;;;;;;;;;;1;6,9;205951661019;627;34910705166
;;;;;;;;;;;;;;;;;;;1;2,4;206051661019;628;34910705166
;;;;;;;;;;;;;;;;;;;1;4,7;206751661019;629;34910705166
;;;;;;;;;;;;;;;;;;;1;4,8;207851661019;630;34910705166
;;;;;;;;;;;;;;;;;;;1;4,0;186551671019;631;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;186651671019;632;34910705167
;;;;;;;;;;;;;;;;;;;1;6,8;186751671019;633;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;186851671019;634;34910705167
;;;;;;;;;;;;;;;;;;;1;6,6;186951671019;635;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;187051671019;636;34910705167
;;;;;;;;;;;;;;;;;;;1;5,7;187151671019;637;34910705167
;;;;;;;;;;;;;;;;;;;1;5,7;187251671019;638;34910705167
;;;;;;;;;;;;;;;;;;;1;6,8;187451671019;639;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;187751671019;640;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;187851671019;641;34910705167
;;;;;;;;;;;;;;;;;;;1;6,6;188151671019;642;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;188351671019;643;34910705167
;;;;;;;;;;;;;;;;;;;1;6,5;188451671019;644;34910705167
;;;;;;;;;;;;;;;;;;;1;5,5;188551671019;645;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;188651671019;646;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;188751671019;647;34910705167
;;;;;;;;;;;;;;;;;;;1;6,6;188851671019;648;34910705167
;;;;;;;;;;;;;;;;;;;1;4,0;188951671019;649;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;189051671019;650;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;189151671019;651;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;189351671019;652;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;189651671019;653;34910705167
;;;;;;;;;;;;;;;;;;;1;4,5;189751671019;654;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;189851671019;655;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;190251671019;656;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;190951671019;657;34910705167
;;;;;;;;;;;;;;;;;;;1;6,0;191051671019;658;34910705167
;;;;;;;;;;;;;;;;;;;1;6,6;191251671019;659;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;192851671019;660;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;194851671019;661;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;196251671019;662;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;196351671019;663;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;196951671019;664;34910705167
;;;;;;;;;;;;;;;;;;;1;6,2;198251671019;665;34910705167
;;;;;;;;;;;;;;;;;;;1;6,6;198851671019;666;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;203351671019;667;34910705167
;;;;;;;;;;;;;;;;;;;1;6,6;203751671019;668;34910705167
;;;;;;;;;;;;;;;;;;;1;6,6;203851671019;669;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;205351671019;670;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;205551671019;671;34910705167
;;;;;;;;;;;;;;;;;;;1;6,8;205951671019;672;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;206051671019;673;34910705167
;;;;;;;;;;;;;;;;;;;1;7,0;206751671019;674;34910705167
;;;;;;;;;;;;;;;;;;;1;6,2;207851671019;675;34910705167
;;;;;;;;;;;;;;;;;;;1;6,0;186551681019;676;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;186651681019;677;34910705168
;;;;;;;;;;;;;;;;;;;1;6,2;186751681019;678;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;186851681019;679;34910705168
;;;;;;;;;;;;;;;;;;;1;5,0;186951681019;680;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;187051681019;681;34910705168
;;;;;;;;;;;;;;;;;;;1;5,7;187151681019;682;34910705168
;;;;;;;;;;;;;;;;;;;1;5,4;187251681019;683;34910705168
;;;;;;;;;;;;;;;;;;;1;4,8;187451681019;684;34910705168
;;;;;;;;;;;;;;;;;;;1;6,0;187751681019;685;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;187851681019;686;34910705168
;;;;;;;;;;;;;;;;;;;1;3,8;188151681019;687;34910705168
;;;;;;;;;;;;;;;;;;;1;5,4;188351681019;688;34910705168
;;;;;;;;;;;;;;;;;;;1;6,4;188451681019;689;34910705168
;;;;;;;;;;;;;;;;;;;1;5,7;188551681019;690;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;188651681019;691;34910705168
;;;;;;;;;;;;;;;;;;;1;6,6;188751681019;692;34910705168
;;;;;;;;;;;;;;;;;;;1;6,6;188851681019;693;34910705168
;;;;;;;;;;;;;;;;;;;1;4,6;188951681019;694;34910705168
;;;;;;;;;;;;;;;;;;;1;6,6;189051681019;695;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;189151681019;696;34910705168
;;;;;;;;;;;;;;;;;;;1;6,3;189351681019;697;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;189651681019;698;34910705168
;;;;;;;;;;;;;;;;;;;1;4,6;189751681019;699;34910705168
;;;;;;;;;;;;;;;;;;;1;5,0;189851681019;700;34910705168
;;;;;;;;;;;;;;;;;;;1;5,6;190251681019;701;34910705168
;;;;;;;;;;;;;;;;;;;1;4,2;190951681019;702;34910705168
;;;;;;;;;;;;;;;;;;;1;6,0;191051681019;703;34910705168
;;;;;;;;;;;;;;;;;;;1;5,0;191251681019;704;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;192851681019;705;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;194851681019;706;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;196251681019;707;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;196351681019;708;34910705168
;;;;;;;;;;;;;;;;;;;1;5,6;196951681019;709;34910705168
;;;;;;;;;;;;;;;;;;;1;5,0;198251681019;710;34910705168
;;;;;;;;;;;;;;;;;;;1;6,8;198851681019;711;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;203351681019;712;34910705168
;;;;;;;;;;;;;;;;;;;1;6,2;203751681019;713;34910705168
;;;;;;;;;;;;;;;;;;;1;4,4;203851681019;714;34910705168
;;;;;;;;;;;;;;;;;;;1;5,7;205351681019;715;34910705168
;;;;;;;;;;;;;;;;;;;1;7,0;205551681019;716;34910705168
;;;;;;;;;;;;;;;;;;;1;6,2;205951681019;717;34910705168
;;;;;;;;;;;;;;;;;;;1;4,4;206051681019;718;34910705168
;;;;;;;;;;;;;;;;;;;1;5,3;206751681019;719;34910705168
;;;;;;;;;;;;;;;;;;;1;3,9;207851681019;720;34910705168
;;;;;;;;;;;;;;;;;;;1;3,7;186551691019;721;34910705169
;;;;;;;;;;;;;;;;;;;1;7,0;186651691019;722;34910705169
;;;;;;;;;;;;;;;;;;;1;6,5;186751691019;723;34910705169
;;;;;;;;;;;;;;;;;;;1;7,0;186851691019;724;34910705169
;;;;;;;;;;;;;;;;;;;1;7,0;186951691019;725;34910705169
;;;;;;;;;;;;;;;;;;;1;7,0;187051691019;726;34910705169
;;;;;;;;;;;;;;;;;;;1;5,6;187151691019;727;34910705169
;;;;;;;;;;;;;;;;;;;1;5,0;187251691019;728;34910705169
;;;;;;;;;;;;;;;;;;;1;5,3;187751691019;729;34910705169
;;;;;;;;;;;;;;;;;;;1;7,0;187851691019;730;34910705169
;;;;;;;;;;;;;;;;;;;1;6,8;188151691019;731;34910705169
;;;;;;;;;;;;;;;;;;;1;7,0;188351691019;732;34910705169
